0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,14,15,15,13,4,5,0,0,0,0,0,0,0,0,3,4,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,15,15,15,17,19,19,16,15,12,3,4,4,4,4,4,4,4,14,15,15,15,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,19,23,19,19,19,19,19,19,12,11,15,15,15,15,15,15,15,17,19,19,19,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,19,19,19,12,11,19,19,19,19,19,19,19,19,19,19,19,19,12,0,3,4,4,4,5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,9,7,7,7,8,19,19,19,19,12,11,19,29,19,19,19,19,19,29,19,19,19,6,10,0,11,15,15,15,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,14,19,19,6,7,10,11,19,19,19,19,19,19,19,19,19,19,19,12,0,0,11,19,19,19,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,15,15,15,15,15,17,19,19,13,5,0,11,19,29,19,19,26,19,19,19,19,19,19,12,0,0,11,19,28,19,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,19,19,19,16,12,0,11,19,19,19,19,19,19,19,19,19,19,19,12,0,0,11,19,19,19,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,19,29,19,19,19,19,19,19,19,12,0,11,19,19,19,19,19,19,19,19,19,19,19,12,0,0,11,19,19,19,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,25,19,19,19,13,4,14,19,19,19,19,19,19,19,19,19,19,19,12,0,3,14,19,19,19,13,4,5,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,19,29,19,19,19,19,19,19,19,16,15,17,19,19,19,19,19,19,19,19,19,19,19,12,0,11,17,19,19,19,16,15,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,0,11,19,19,24,19,19,19,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,7,7,7,7,8,19,19,19,19,19,19,19,19,19,19,19,27,19,6,7,7,7,7,10,0,11,19,19,19,19,19,19,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,19,19,19,19,19,19,19,19,13,4,4,4,4,4,4,14,19,19,19,19,29,19,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,7,7,7,7,7,8,19,19,19,19,19,19,15,15,15,15,15,15,15,17,19,19,19,19,19,19,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,29,19,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,19,25,19,19,19,19,19,19,19,29,19,19,29,19,19,19,19,19,19,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,5,0,0,0,0,0,0,11,19,19,19,19,19,19,6,8,19,19,19,19,19,19,19,19,6,7,7,7,10,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,15,15,21,15,15,12,0,0,0,0,0,0,11,19,29,19,29,19,19,12,11,19,19,19,19,19,19,19,19,12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,12,0,0,0,0,0,0,11,19,19,19,19,19,19,12,11,19,19,19,19,19,19,19,19,12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,12,0,0,0,0,0,0,9,7,7,7,7,7,7,10,11,19,19,19,19,19,26,19,19,12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,13,4,4,4,4,4,4,4,5,0,0,0,0,0,0,9,7,7,8,19,19,19,19,19,12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,16,15,15,15,15,15,15,15,13,4,4,4,4,4,4,4,4,5,11,19,19,19,19,19,12,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,29,19,19,19,19,19,19,19,19,19,19,19,16,15,15,15,15,15,15,15,15,12,11,19,19,6,7,7,10,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,19,29,19,19,19,19,26,19,29,19,19,19,19,19,19,19,19,19,19,19,12,11,19,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,29,19,12,11,19,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,19,19,19,19,19,19,19,6,7,7,7,8,19,19,19,19,6,10,11,19,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,6,7,7,7,7,7,7,10,0,0,0,11,19,19,19,19,13,4,14,19,19,13,5,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,12,0,0,0,0,0,0,0,0,0,0,11,19,19,19,19,16,15,17,19,19,16,12,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,12,0,0,0,0,0,0,0,0,0,0,11,19,19,19,19,19,19,19,19,19,19,12,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,11,19,19,28,19,19,12,0,0,0,0,0,0,4,4,4,4,14,19,19,19,19,19,19,19,19,19,19,12,0,0,0,0,0,0,0,0,0,0,0,0
